from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
132,27,143951.1,-5.28,5.46,26883.18,-6.59,6.14,1.475974255,44.81624729
132,20,143951.1,-5.28,5.46,22867.66,-7.86,8.2,3.763509001,9.488190504
132,21,143951.1,-5.28,5.46,54735.31,-7.6,8.15,3.552252806,20.51484716
132,22,143951.1,-5.28,5.46,33294.96,-7.02,4.84,1.847159982,37.64695709
132,23,143951.1,-5.28,5.46,139440.1,-6.68,5.11,1.443086969,168.2190669
132,28,143951.1,-5.28,5.46,66246.98,-6.75,5.6,1.476651618,90.71726159
132,29,143951.1,-5.28,5.46,89954.83,-6.44,5.82,1.214578116,155.2149336
132,0,143951.1,-5.28,5.46,177110.9,-7.48,7.03,2.702757851,77.98766025
132,162,143951.1,-5.28,5.46,17510.47,-5.79,7.87,2.463371673,14.68406058
132,163,143951.1,-5.28,5.46,56870.12,-6.12,8.08,2.751363298,31.19593972
132,121,143951.1,-5.28,5.46,312802.5,-5.67,9.58,4.138417572,63.60662799
132,123,143951.1,-5.28,5.46,46936.44,-5.57,9.08,3.631597445,17.58753203
132,125,143951.1,-5.28,5.46,51637.75,-5.4,9.53,4.071768657,15.92075735
132,128,143951.1,-5.28,5.46,11645.67,-6.27,10.36,4.999009902,3.630804215
132,59,143951.1,-5.28,5.46,104006.8,-6.25,6.48,1.407586587,138.8994319
