Unit	N0	N1	N2	N3	Pop	Pop_Cent_Lon	Pop_Cent_Lat	Area_Cent_Lon	Area_Cent_Lat
4531	Portugal	Vila Real	Valpaços	Barreiros	193.0	-7.229507337526201	41.68803294573643	-7.241666666666674	41.69166666666666
4532	Portugal	Vila Real	Valpaços	Bouçoães	443.0	-7.224999999999994	41.74847222222221	-7.208333333333343	41.73333333333333
4533	Portugal	Vila Real	Valpaços	Canaveses	241.0	-7.362872628726279	41.50746268656715	-7.383333333333326	41.49999999999999
4534	Portugal	Vila Real	Valpaços	Carrazedo De Montenegro	1719.0	-7.427405857740581	41.56428017074116	-7.425000000000011	41.55833333333333
4535	Portugal	Vila Real	Valpaços	Curros	169.0	-7.461290322580652	41.5160569105691	-7.458333333333343	41.51666666666666
4536	Portugal	Vila Real	Valpaços	Ervões	669.0	-7.356547619047603	41.665719696969695	-7.366666666666674	41.658333333333324
4537	Portugal	Vila Real	Valpaços	Fiães	117.0	-7.262621359223317	41.73801587301587	-7.275000000000006	41.73333333333333
4538	Portugal	Vila Real	Valpaços	Fornos Do Pinhal	370.0	-7.2623263888889085	41.65319444444444	-7.26666666666668	41.64999999999999
4539	Portugal	Vila Real	Valpaços	Friões	615.0	-7.394537037037026	41.67614087301587	-7.408333333333331	41.64999999999999
4540	Portugal	Vila Real	Valpaços	Lebução	608.0	-7.2561066126855565	41.755850654349494	-7.26666666666668	41.74166666666666
4541	Portugal	Vila Real	Valpaços	Nozelos	101.0	-7.287542955326472	41.75403780068728	-7.291666666666657	41.74999999999999
4542	Portugal	Vila Real	Valpaços	Padrela E Tazem	409.0	-7.4964559386973235	41.56905555555555	-7.5	41.574999999999996
4543	Portugal	Vila Real	Valpaços	Possacos	508.0	-7.275231481481484	41.613313725490194	-7.26666666666668	41.61666666666666
4544	Portugal	Vila Real	Valpaços	Rio Torto	377.0	-7.278696236559142	41.552350427350426	-7.283333333333331	41.54166666666666
4545	Portugal	Vila Real	Valpaços	Sanfins	242.0	-7.345970266040695	41.59625	-7.349999999999994	41.58333333333333
4546	Portugal	Vila Real	Valpaços	Santa Maria De Emeres	440.0	-7.379565217391303	41.543741765480895	-7.383333333333326	41.54999999999999
4547	Portugal	Vila Real	Valpaços	Santa Valha	504.0	-7.269189189189177	41.68786496350364	-7.26666666666668	41.68333333333333
4548	Portugal	Vila Real	Valpaços	Santiago Da Ribeira De Alhariz	637.0	-7.4097222222222285	41.63198924731182	-7.408333333333331	41.599999999999994
4549	Portugal	Vila Real	Valpaços	São João Da Corveira	622.0	-7.452860696517405	41.5881884057971	-7.458333333333343	41.55833333333333
4550	Portugal	Vila Real	Valpaços	São Pedro De Veiga De Lila	336.0	-7.3510215053763375	41.49657894736841	-7.35833333333332	41.49999999999999
4551	Portugal	Vila Real	Valpaços	Serapicos	261.0	-7.4375	41.61605392156862	-7.441666666666663	41.62499999999999
4552	Portugal	Vila Real	Valpaços	Sonim	286.0	-7.229182509505705	41.71286438529784	-7.224999999999994	41.71666666666666
4553	Portugal	Vila Real	Valpaços	Tinhela	139.0	-7.3043137254902035	41.72681992337164	-7.316666666666663	41.71666666666666
4554	Portugal	Vila Real	Valpaços	Vales	272.0	-7.346996124031023	41.46712121212121	-7.383333333333326	41.45833333333333
4555	Portugal	Vila Real	Valpaços	Valpaços	4772.0	-7.3103469640644505	41.60754576942107	-7.308333333333337	41.599999999999994
4556	Portugal	Vila Real	Valpaços	Vassal	497.0	-7.352805695142365	41.61509433962263	-7.349999999999994	41.61666666666666
4557	Portugal	Vila Real	Valpaços	Veiga De Lila	273.0	-7.321804835924013	41.52146358543417	-7.324999999999989	41.52499999999999
4558	Portugal	Vila Real	Valpaços	Vilarandelo	1056.0	-7.322322560202792	41.66269523809523	-7.324999999999989	41.64999999999999
4559	Portugal	Vila Real	Vila Pouca de Aguiar	Afonsim	184.0	-7.701169590643275	41.524333333333324	-7.699999999999989	41.51666666666666
4560	Portugal	Vila Real	Vila Pouca de Aguiar	Alfarela De Jales	356.0	-7.569225146198818	41.44940828402366	-7.558333333333337	41.43333333333333
4561	Portugal	Vila Real	Vila Pouca de Aguiar	Bornes De Aguiar	2150.0	-7.599236474694578	41.54434742647058	-7.591666666666669	41.49999999999999
4562	Portugal	Vila Real	Vila Pouca de Aguiar	Bragado	584.0	-7.621693840579695	41.594615912208496	-7.650000000000006	41.58333333333333
4563	Portugal	Vila Real	Vila Pouca de Aguiar	Capeludos	461.0	-7.62721088435373	41.620238095238086	-7.625	41.60833333333333
4564	Portugal	Vila Real	Vila Pouca de Aguiar	Gouvães Da Serra	138.0	-7.725757575757569	41.4755707762557	-7.73333333333332	41.474999999999994
4565	Portugal	Vila Real	Vila Pouca de Aguiar	Lixa Do Alvão	406.0	-7.682964601769925	41.49937984496123	-7.708333333333343	41.48333333333333
4566	Portugal	Vila Real	Vila Pouca de Aguiar	Parada De Monteiros	76.0	-7.718201754385973	41.56177248677248	-7.716666666666669	41.55833333333333
4567	Portugal	Vila Real	Vila Pouca de Aguiar	Pensalvos	301.0	-7.656465517241372	41.55875603864734	-7.650000000000006	41.55833333333333
4568	Portugal	Vila Real	Vila Pouca de Aguiar	Sabroso De Aguiar	585.0	-7.59478818283165	41.57812499999999	-7.599999999999994	41.56666666666666
4569	Portugal	Vila Real	Vila Pouca de Aguiar	Santa Marta Da Montanha	141.0	-7.740370370370357	41.50055555555555	-7.741666666666674	41.49999999999999
4570	Portugal	Vila Real	Vila Pouca de Aguiar	Soutelo De Aguiar	766.0	-7.6584175084175286	41.47706989247311	-7.658333333333331	41.46666666666666
4571	Portugal	Vila Real	Vila Pouca de Aguiar	Telões	1507.0	-7.670098039215674	41.43982530689329	-7.683333333333337	41.44166666666666
4572	Portugal	Vila Real	Vila Pouca de Aguiar	Tresminas	438.0	-7.536988304093569	41.48554687499999	-7.541666666666657	41.48333333333333
4573	Portugal	Vila Real	Vila Pouca de Aguiar	Valoura	389.0	-7.529678362573094	41.60312499999999	-7.541666666666657	41.59166666666666
4574	Portugal	Vila Real	Vila Pouca de Aguiar	Vila Pouca De Aguiar	3342.0	-7.643575533661732	41.501436552274534	-7.64166666666668	41.49999999999999
4575	Portugal	Vila Real	Vila Pouca de Aguiar	Vreia De Bornes	741.0	-7.561423841059593	41.55626721763085	-7.574999999999989	41.54166666666666
4576	Portugal	Vila Real	Vila Pouca de Aguiar	Vreia De Jales	990.0	-7.589316860465118	41.45855263157894	-7.591666666666669	41.449999999999996
4577	Portugal	Vila Real	Vila Real	Abaças	1087.0	-7.69187500000001	41.22226166328599	-7.699999999999989	41.20833333333333
4578	Portugal	Vila Real	Vila Real	Adoufe	2211.0	-7.728018018017991	41.34133287292817	-7.73333333333332	41.34166666666666
4579	Portugal	Vila Real	Vila Real	Andrães	1289.0	-7.686241134751782	41.26356837606837	-7.683333333333337	41.258333333333326
4580	Portugal	Vila Real	Vila Real	Arroios	3273.0	-7.72892969240425	41.29514136374435	-7.716666666666669	41.29166666666666
4581	Portugal	Vila Real	Vila Real	Borbela	1888.0	-7.7437843784378515	41.325498188405795	-7.76666666666668	41.31666666666666
4582	Portugal	Vila Real	Vila Real	Campeã	1149.0	-7.881666666666661	41.29248366013071	-7.875	41.27499999999999
4583	Portugal	Vila Real	Vila Real	Constantim	1406.0	-7.695929824561404	41.2800822561692	-7.699999999999989	41.27499999999999
4584	Portugal	Vila Real	Vila Real	Ermida	322.0	-7.75051020408165	41.223879928315405	-7.758333333333326	41.23333333333333
4585	Portugal	Vila Real	Vila Real	Folhadela	2448.0	-7.730731611893589	41.27851219512194	-7.724999999999994	41.24999999999999
4586	Portugal	Vila Real	Vila Real	Guiães	483.0	-7.662818066157769	41.210746951219505	-7.666666666666657	41.199999999999996
4587	Portugal	Vila Real	Vila Real	Justes	321.0	-7.6172807017543676	41.35140398550724	-7.625	41.34166666666666
4588	Portugal	Vila Real	Vila Real	Lamares	413.0	-7.631689342403632	41.32900709219857	-7.64166666666668	41.33333333333333
4589	Portugal	Vila Real	Vila Real	Lamas De Olo	110.0	-7.795411985018717	41.371204620462045	-7.824999999999989	41.383333333333326
4590	Portugal	Vila Real	Vila Real	Lordelo	2357.0	-7.7650159744408995	41.31792887029288	-7.76666666666668	41.30833333333333
